experiment_id,json_valid,json_preview
346,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "suga
347,true,{"recipe_name": "Mandarin Orange Sticky Pudding"  "servings_estimated": 6  "per_serving": {"calories": 540  "total_fat_g": 30  "saturated_fat_g": 18  "sodium_mg": 200  "carbohydrate_g": 84  "fiber_g":
348,true,{"recipe_name": "Korean Rice Balls with Super Ring and Bulgogi"  "servings_estimated": 8  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g":
349,true,{"recipe_name": "Thai Tea Ice Cream Bars"  "servings_estimated": 8  "per_serving": {"calories": 220  "total_fat_g": 12  "saturated_fat_g": 7  "sodium_mg": 50  "carbohydrate_g": 25  "fiber_g": 2  "suga
350,true,{"recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": {"calories": 340  "total_fat_g": 17  "saturated_fat_g": 2.9  "sodium_mg": 400  "carbohydrate_g": 37  "fiber_g": 1  "sugar
351,true,{ "recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": { "calories": 840  "total_fat_g": 53  "saturated_fat_g": 8  "sodium_mg": 450  "carbohydrate_g": 80  "fiber_g": 4  "sugars_
352,true,{ "recipe_name": "Frozen Apple Nectar"  "servings_estimated": 1  "per_serving": { "calories": 45  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 11  "fiber_g": 2  "sugars_g"
353,true,{   "recipe_name": "Honey Butter Bagel Chips"    "servings_estimated": 1    "per_serving": {     "calories": 220      "total_fat_g": 13      "saturated_fat_g": 8      "sodium_mg": 350      "carbohydra
354,true,{ "recipe_name": "Asian-Style Baked Potato with Japanese Salmon Filling"  "servings_estimated": 1  "per_serving": { "calories": 540  "total_fat_g": 24  "saturated_fat_g": 4  "sodium_mg": 350  "carbohy
355,true,{   "recipe_name": "Banana Creme Brule"    "servings_estimated": 1    "per_serving": {     "calories": 220      "total_fat_g": 14      "saturated_fat_g": 9      "sodium_mg": 50      "carbohydrate_g": 
356,true,{   "recipe_name": "Fried Dace with Salted Black Beans Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 550      "total_fat_g": 22      "saturated_fat_g": 7      "sodium_mg": 4500
357,true,{   "recipe_name": "Buttered Dog Dessert"    "servings_estimated": 8    "per_serving": {     "calories": 432      "total_fat_g": 26      "saturated_fat_g": 16      "sodium_mg": 150      "carbohydrate_
358,true,{   "recipe_name": "Malaysian Cake Batik (Lazy Cake)"    "servings_estimated": 8    "per_serving": {     "calories": 344      "total_fat_g": 22      "saturated_fat_g": 14      "sodium_mg": 170      "c
359,true,{   "recipe_name": "Japanese Castella Cake"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 16      "saturated_fat_g": 11      "sodium_mg": 10      "carbohydrate
360,true,{   "recipe_name": "Century Egg Carbonara"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 31      "saturated_fat_g": 11      "sodium_mg": 350      "carbohydrate
361,true,{   "recipe_name": "Chicken Lemak Rice"    "servings_estimated": 1    "per_serving": {     "calories": 550      "total_fat_g": 36      "saturated_fat_g": 20      "sodium_mg": 450      "carbohydrate_g"
362,true,{   "recipe_name": "Hainanese Chicken Rice"    "servings_estimated": 1    "per_serving": {     "calories": 350      "total_fat_g": 15      "saturated_fat_g": 8      "sodium_mg": 500      "carbohydrate
363,true,{   "recipe_name": "waterless chicken soup"    "servings_estimated": 1    "per_serving": {     "calories": 220      "total_fat_g": 10      "saturated_fat_g": 2      "sodium_mg": 350      "carbohydrate
364,true,{   "recipe_name": "Lei La Jiao"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 10      "saturated_fat_g": 1.5      "sodium_mg": 300      "carbohydrate_g": 25  
365,true,{   "recipe_name": "Coco Crunch Strawberry"    "servings_estimated": 1    "per_serving": {     "calories": 1200      "total_fat_g": 50      "saturated_fat_g": 10      "sodium_mg": 350      "carbohydra
366,true,{ "recipe_name": "Seoul Corn Tart"  "servings_estimated": 8  "per_serving": { "calories": 450  "total_fat_g": 24  "saturated_fat_g": 14  "sodium_mg": 200  "carbohydrate_g": 60  "fiber_g": 4  "sugars_g
367,true,{   "recipe_name": "Cinnamon Sugar Croissant Cereal"    "servings_estimated": 1    "per_serving": {     "calories": 240      "total_fat_g": 8      "saturated_fat_g": 3      "sodium_mg": 350      "carb
368,true,{   "recipe_name": "Black Sesame Tong Yuen Cookie"    "servings_estimated": 1    "per_serving": {     "calories": 360      "total_fat_g": 18      "saturated_fat_g": 12      "sodium_mg": 200      "carb
369,true,{   "recipe_name": "Durian Curry"    "servings_estimated": 1    "per_serving": {     "calories": 340      "total_fat_g": 13      "saturated_fat_g": 7      "sodium_mg": 250      "carbohydrate_g": 37   
370,true,{   "recipe_name": "Espresso Marta Kucing"    "servings_estimated": 1    "per_serving": {     "calories": 120      "total_fat_g": 0.5      "saturated_fat_g": 0.2      "sodium_mg": 20      "carbohydrat
371,true,{   "recipe_name": ""    "servings_estimated": 0    "per_serving": {     "calories": 0      "total_fat_g": 0      "saturated_fat_g": 0      "sodium_mg": 0      "carbohydrate_g": 0      "fiber_g": 0   
372,true,{   "recipe_name": "Asian Fruit Cake"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 350      "carbohydrate_g": 
373,true, {. "recipe_name": "Kante Ice Cream"  "servings_estimated": 1  "per_serving": { "calories": 240  "total_fat_g": 12  "saturated_fat_g": 8  "sodium_mg": 250  "carbohydrate_g": 35  "fiber_g": 0  "sugars_
374,true, {. "recipe_name": "Gula Melaka Cake"  "servings_estimated": 8  "per_serving": { "calories": 340  "total_fat_g": 24  "saturated_fat_g": 18  "sodium_mg": 50  "carbohydrate_g": 32  "fiber_g": 2  "sugars
375,true,{   "recipe_name": "Kaya Toast with Cured Egg Yolk"    "servings_estimated": 1    "per_serving": {     "calories": 540      "total_fat_g": 44      "saturated_fat_g": 28      "sodium_mg": 450      "car
376,true,{   "recipe_name": "Kimchi Grilled Cheese"    "servings_estimated": 1    "per_serving": {     "calories": 500      "total_fat_g": 27      "saturated_fat_g": 10      "sodium_mg": 450      "carbohydrate
377,true,{   "recipe_name": "Korean Salt Bread"    "servings_estimated": 1    "per_serving": {     "calories": 384      "total_fat_g": 20      "saturated_fat_g": 12      "sodium_mg": 1000      "carbohydrate_g"
378,true,{   "recipe_name": "kueh dadar"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 15      "saturated_fat_g": 10      "sodium_mg": 200      "carbohydrate_g": 30    
379,true,{   "recipe_name": "Kopi Kau Kau Extra Intense Melele"    "servings_estimated": 8    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 12      "sodium_mg": 150      "
380,true,{   "recipe_name": "Mala Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 550      "total_fat_g": 35      "saturated_fat_g": 5      "sodium_mg": 800      "carbohydrate_g": 60     
381,true,{   "recipe_name": "Bandung-Inspired Drink"    "servings_estimated": 1    "per_serving": {     "calories": 220      "total_fat_g": 10      "saturated_fat_g": 7      "sodium_mg": 20      "carbohydrate_
382,true,{   "recipe_name": "Spicy Mentaiko Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 25      "saturated_fat_g": 8      "sodium_mg": 350      "carbohydrate_g
383,true, {. "recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": { "calories": 520  "total_fat_g": 32  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 36  "fiber_g": 2  "su
384,true, {. "recipe_name": "Mug Lasagna"  "servings_estimated": 1  "per_serving": { "calories": 450  "total_fat_g": 25  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g":
385,true,{   "recipe_name": "Golden Diner or Pavilion Style Pancakes"    "servings_estimated": 1    "per_serving": {     "calories": 240      "total_fat_g": 7      "saturated_fat_g": 4      "sodium_mg": 250   
386,true,{   "recipe_name": "Papaya Snow Fungus Soup"    "servings_estimated": 1    "per_serving": {     "calories": 230      "total_fat_g": 0.6      "saturated_fat_g": 0.2      "sodium_mg": 25      "carbohydr
387,true,{   "recipe_name": "Peanut Cookies"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 12      "saturated_fat_g": 7      "sodium_mg": 100      "carbohydrate_g": 30 
388,true,{   "recipe_name": "Pickle Shaved Ice Dessert"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 16      "saturated_fat_g": 10      "sodium_mg": 450      "carbohyd
389,true,{   "recipe_name": "Pineapple Bao"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 17      "saturated_fat_g": 10      "sodium_mg": 350      "carbohydrate_g": 40 
390,true,{   "recipe_name": "Porridge Pie"    "servings_estimated": 1    "per_serving": {     "calories": 432      "total_fat_g": 12      "saturated_fat_g": 2      "sodium_mg": 450      "carbohydrate_g": 76   
391,true,{ "recipe_name": "Carbonara Noodles"  "servings_estimated": 1  "per_serving": { "calories": 520  "total_fat_g": 31  "saturated_fat_g": 11  "sodium_mg": 450  "carbohydrate_g": 44  "fiber_g": 4  "sugars
392,true,{   "recipe_name": "Potato Cream Udon Curry"    "servings_estimated": 1    "per_serving": {     "calories": 432      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 450      "carbohydra
393,true,{ "recipe_name": "Rice Paper Croissant"  "servings_estimated": 1  "per_serving": { "calories": 320  "total_fat_g": 18  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 35  "fiber_g": 2  "sug
394,true,{   "recipe_name": "Roti-Boy Cookies"    "servings_estimated": 12    "per_serving": {     "calories": 320      "total_fat_g": 17      "saturated_fat_g": 10      "sodium_mg": 250      "carbohydrate_g":
395,true,{   "recipe_name": "Roti-Boy Coffee Bun"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 14      "saturated_fat_g": 8      "sodium_mg": 350      "carbohydrate_g"
396,true, {.    "recipe_name": "Japanese Baked Potato with Salmon Filling"    "servings_estimated": 1    "per_serving": {     "calories": 540      "total_fat_g": 24      "saturated_fat_g": 3.6      "sodium_mg"
397,true,{   "recipe_name": "Mandarin Orange Sticky Pudding"    "servings_estimated": 8    "per_serving": {     "calories": 320      "total_fat_g": 14      "saturated_fat_g": 10      "sodium_mg": 200      "car
398,true,{   "recipe_name": "Korean Rice Balls with Super Ring"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 30      "saturated_fat_g": 10      "sodium_mg": 400      "
399,true,{   "recipe_name": "Coconut Thai Tea Ice Cream Bars"    "servings_estimated": 1    "per_serving": {     "calories": 270      "total_fat_g": 19      "saturated_fat_g": 12      "sodium_mg": 25      "car
400,true, {. "recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": { "calories": 230  "total_fat_g": 10  "saturated_fat_g": 2  "sodium_mg": 350  "carbohydrate_g": 37  "fiber_g": 3  "sug
401,true,{     "recipe_name": "Bougie Appam Balik Pizza"      "servings_estimated": 1      "per_serving": {         "calories": 364          "total_fat_g": 20.8          "saturated_fat_g": 9.25          "sodiu
402,true,{     "recipe_name": "Frozen Apple Nectar"      "servings_estimated": 1      "per_serving": {         "calories": 50          "total_fat_g": 0.2          "saturated_fat_g": 0          "sodium_mg": 0  
403,true,{     "recipe_name": "Homemade Olive Young Bagel Chips"      "servings_estimated": 1      "per_serving": {         "calories": 500          "total_fat_g": 26          "carbohydrate_g": 38          "pr
404,true,{     "recipe_name": "Japanese Salmon Stuffed Potato"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 12          "saturated_fat_g": 4          "sodi
405,true,{     "recipe_name": "Banana Creme Brule"      "servings_estimated": 1      "per_serving": {         "calories": 406          "total_fat_g": 2          "carbohydrate_g": 58          "sodium_mg": 3    
406,false,{     "recipe_name": "Fried Dace with Salted Black Beans Stir-Fried Pasta"      "servings_estimated": 4      "per_serving": {         "calories": 160          "total_fat_g": 3          "saturated_fat_
407,true,{     "recipe_name": "Crispy Buttered Dog Dessert"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 20          "carbohydrate_g": 45          "protein
408,true,{     "recipe_name": "Lazy Malaysian Cake Batik"      "servings_estimated": 1      "per_serving": {         "calories": 250          "total_fat_g": 8          "saturated_fat_g": 2.4          "sodium_m
409,true,{     "recipe_name": "Castella Cake"      "servings_estimated": 1      "per_serving": {         "calories": 364          "total_fat_g": 20.7          "saturated_fat_g": 12.8          "sodium_mg": 150 
410,true,{     "recipe_name": "Century Egg Carbonara"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 20          "carbohydrate_g": 40          "protein_g": 1
411,true,{     "recipe_name": "Chicken Lekam Rice"      "servings_estimated": 1      "per_serving": {         "calories": 400          "total_fat_g": 20          "carbohydrate_g": 60          "protein_g": 30  
412,true,{     "recipe_name": "Hainanese Chicken Rice Balls"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 18          "saturated_fat_g": 4          "sodium
413,true,{     "recipe_name": "Waterless Chicken Soup"      "servings_estimated": 1      "per_serving": {         "calories": 180          "total_fat_g": 3          "saturated_fat_g": 0.5          "sodium_mg":
414,true,{     "recipe_name": "Lei La Jiao (Smashed Chili and Century Egg Appetizer)"      "servings_estimated": 1      "per_serving": {         "calories": 175          "total_fat_g": 3.8          "carbohydra
415,true,{     "recipe_name": "Coco Crunch Strawberry"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 5          "saturated_fat_g": 0.5          "sodium_mg":
416,true,{     "recipe_name": "Corn Tart"      "servings_estimated": 1      "per_serving": {         "calories": 400          "total_fat_g": 8          "carbohydrate_g": 50          "protein_g": 3     }      "
417,true,{     "recipe_name": "Cinnamon Sugar Croissants"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 15          "saturated_fat_g": 0.6          "sodium_
418,true,{     "recipe_name": "Ultimate Black Sesame Tong Yuen Cookies"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 10          "saturated_fat_g": 4      
419,true,{     "recipe_name": "Durian Curry"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 20          "saturated_fat_g": 4          "sodium_mg": 500       
420,true,{     "recipe_name": "Espresso Mart-a Kucing"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 5          "saturated_fat_g": 3          "sodium_mg": 1
421,true,{     "recipe_name": "Short Fries"      "servings_estimated": 1      "per_serving": {         "calories": 280          "total_fat_g": 6          "saturated_fat_g": 0.5          "sodium_mg": 400       
422,false,{     "recipe_name": "Fruit Cake"      "servings_estimated": 1      "per_serving": {         "calories": 250          "total_fat_g": 3          "saturated_fat_g": 0.7          "sodium_mg": 180        
423,true,{     "recipe_name": "Kante Ice Cream"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 8          "carbohydrate_g": 35          "protein_g": 2     } 
424,false,{     "recipe_name": "Gula Melaka Cake"      "servings_estimated": 1      "per_serving": {         "calories": 364          "total_fat_g": 20          "saturated_fat_g": 5.7          "sodium_mg": 120 
425,true,{     "recipe_name": "Kaya Toast with Egg Yolk Snow"      "servings_estimated": 1      "per_serving": {         "calories": 420          "total_fat_g": 28          "saturated_fat_g": 7          "sodiu
426,true,{     "recipe_name": "Kimchi Grilled Cheese"      "servings_estimated": 1      "per_serving": {         "calories": 250          "total_fat_g": 7          "saturated_fat_g": 3.5          "sodium_mg": 
427,false,{     "recipe_name": "Korean Salt Bread"      "servings_estimated": 1      "per_serving": {         "calories": 250          "total_fat_g": 14          "saturated_fat_g": 3.6          "sodium_mg": 180
428,true,{     "recipe_name": "Kueh Ketayap (or Kueh Dadar)"      "servings_estimated": 4      "per_serving": {         "calories": 250          "total_fat_g": 10          "carbohydrate_g": 38          "protei
429,true,{     "recipe_name": "Kuih Talam with Coffee Custard"      "servings_estimated": 1      "per_serving": {         "calories": 450          "total_fat_g": 20          "saturated_fat_g": 8          "sodi
430,true,{     "recipe_name": "Spicy Creamy Mala Pasta"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 20          "saturated_fat_g": 4          "sodium_mg":
431,true,{     "recipe_name": "Bandung Inspired Drink"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 5          "carbohydrate_g": 35          "protein_g": 1
432,true,{     "recipe_name": "Mentaiko Pasta"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 12          "carbohydrate_g": 40          "protein_g": 10     }
433,false,{     "recipe_name": "Mooncake Wellington"      "servings_estimated": 1      "per_serving": {         "calories": 600          "total_fat_g": 35          "saturated_fat_g": 9.5          "sodium_mg": 4
434,true,{     "recipe_name": "Mug Lasagna"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 9          "saturated_fat_g": 2          "sodium_mg": 480         
435,true,{     "recipe_name": "Golden Diner or Pavilion Style Pancakes"      "servings_estimated": 1      "per_serving": {         "calories": 350          "total_fat_g": 7          "carbohydrate_g": 62       
436,true,{     "recipe_name": "Papaya Snow Fungus Soup"      "servings_estimated": 1      "per_serving": {         "calories": 150          "total_fat_g": 2          "saturated_fat_g": 0.5          "sodium_mg"
437,true,{     "recipe_name": "Peanut Butter Cookies"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 5          "saturated_fat_g": 3          "sodium_mg": 12
438,true,{     "recipe_name": "Herby Pickle Shaved Ice Dessert"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 4          "saturated_fat_g": 0.5          "so
439,true,{     "recipe_name": "Classic Hong Kong Pineapple Bun"      "servings_estimated": 1      "per_serving": {         "calories": 200          "total_fat_g": 10          "carbohydrate_g": 35          "pro
